id;EDAD;NIVEL EDUCACIONAL;ACTIVIDAD;RENTA FIJA;LIMITE MAXIMO CREDITO;DEUDA ACTUAL;PORCENTAJE DE USO DEL CREDITO;NUMERO DE COMPRAS EN MES ACTUAL (T);NUMERO DE COMPRAS EN MES T-1;NUMERO DE COMPRAS EN MES T-2;NUMERO DE COMPRAS EN MES T-3;ESTADO ACTUAL;CANTIDAD HISTORICA DE ATRASOS EN PAGO DE CUENTAS;COMPRA
2495;45;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2785860;301500;84022;27.9;9;10;10;6;SIN DEUDA;8;NO
2496;59;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;110421;36.6;0;4;10;8;DEUDA DE 2 MESES;19;SI
2497;28;EDUC. UNIVERSITARIA;DEPENDIENTE;1175850;3080673;3080673;100.0;10;3;7;6;DEUDA DE 1 MES;0;SI
2498;46;EDUC. UNIVERSITARIA;DEPENDIENTE;994950;301500;0;0.0;0;5;3;2;DEUDA DE 2 MESES;23;SI
2499;46;EDUC. TECNICA;DEPENDIENTE;5558759;767613;767613;100.0;2;2;7;7;DEUDA DE 2 MESES;25;NO
2500;51;EDUC. UNIVERSITARIA;DEPENDIENTE;1085400;301500;0;0.0;6;4;8;3;SIN DEUDA;11;SI
2501;38;EDUC. MEDIA;DEPENDIENTE;1682370;301500;301500;100.0;4;0;3;6;DEUDA DE 2 MESES;20;NO
2502;40;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;0;4;3;9;SIN DEUDA;20;NO
2503;41;EDUC. TECNICA;EMPRESARIO;1809000;301500;0;0.0;6;10;6;6;SIN DEUDA;23;NO
2504;33;EDUC. UNIVERSITARIA;DEPENDIENTE;2512194;689711;689711;100.0;3;3;10;4;SIN DEUDA;2;SI
2505;53;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;3196358;3196358;100.0;4;6;6;7;SIN DEUDA;23;SI
2506;66;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;7;8;4;0;SIN DEUDA;4;SI
2507;22;EDUC. TECNICA;DEPENDIENTE;904500;923639;923639;100.0;2;2;0;7;SIN DEUDA;16;NO
2508;30;EDUC. TECNICA;DEPENDIENTE;1959753;301500;191103;63.4;3;8;10;3;SIN DEUDA;2;NO
2509;29;EDUC. UNIVERSITARIA;EMPRESARIO;2713500;715236;715236;100.0;3;2;0;3;SIN DEUDA;14;NO
2510;56;EDUC. UNIVERSITARIA;DEPENDIENTE;859275;617177;617177;100.0;8;2;9;4;DEUDA DE 2 MESES;4;NO
2511;34;EDUC. TECNICA;DEPENDIENTE;7778700;301500;0;0.0;0;0;0;3;SIN DEUDA;12;SI
2512;43;EDUC. TECNICA;DEPENDIENTE;1809000;301500;0;0.0;5;2;5;1;SIN DEUDA;18;SI
2513;50;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;6;9;8;5;SIN DEUDA;2;SI
2514;42;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;5231031;5231031;100.0;3;5;8;10;SIN DEUDA;13;SI
2515;40;EDUC. TECNICA;DEPENDIENTE;2074362;436301;436301;100.0;4;10;4;1;SIN DEUDA;5;NO
2516;55;EDUC. UNIVERSITARIA;DEPENDIENTE;1175850;301500;76117;25.2;6;4;8;7;SIN DEUDA;25;NO
2517;55;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;489859;489859;100.0;8;4;9;1;SIN DEUDA;16;NO
2518;47;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;6;1;1;0;SIN DEUDA;25;SI
2519;54;EDUC. UNIVERSITARIA;EMPRESARIO;859275;301500;151;0.1;1;1;9;9;SIN DEUDA;2;SI
2520;25;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;904500;301500;0;0.0;3;4;7;4;SIN DEUDA;17;SI
2521;66;EDUC. TECNICA;DEPENDIENTE;1356750;301500;207191;68.7;2;3;1;1;SIN DEUDA;13;SI
2522;30;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;83274;27.6;1;3;1;5;SIN DEUDA;25;SI
2523;42;EDUC. UNIVERSITARIA;DEPENDIENTE;906508;301500;0;0.0;8;10;3;4;DEUDA DE 1 MES;15;NO
2524;40;EDUC. UNIVERSITARIA;DEPENDIENTE;906508;301500;0;0.0;7;3;10;0;SIN DEUDA;19;SI
2525;38;EDUC. UNIVERSITARIA;DEPENDIENTE;712927;301500;0;0.0;5;9;3;6;DEUDA DE 1 MES;21;SI
2526;35;EDUC. UNIVERSITARIA;DEPENDIENTE;2903445;301500;663;0.2;1;5;2;1;SIN DEUDA;2;SI
2527;49;EDUC. UNIVERSITARIA;DEPENDIENTE;1311525;366660;366660;100.0;2;2;3;3;SIN DEUDA;0;NO
2528;40;EDUC. TECNICA;DEPENDIENTE;2539293;301500;0;0.0;9;5;9;2;SIN DEUDA;8;NO
2529;36;EDUC. UNIVERSITARIA;DEPENDIENTE;3608087;301500;0;0.0;10;6;9;7;DEUDA DE 2 MESES;24;SI
2530;63;EDUC. UNIVERSITARIA;DEPENDIENTE;913545;301500;0;0.0;9;2;0;8;SIN DEUDA;22;SI
2531;46;EDUC. UNIVERSITARIA;DEPENDIENTE;1040175;301500;215995;71.6;0;10;8;9;DEUDA DE 2 MESES;6;NO
2532;31;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;906508;301500;0;0.0;6;3;9;1;SIN DEUDA;21;NO
2533;25;EDUC. TECNICA;ESTUDIANTE;596970;301500;0;0.0;3;3;8;6;SIN DEUDA;13;NO
2534;45;EDUC. UNIVERSITARIA;DEPENDIENTE;1360133;2752580;2752580;100.0;1;3;7;5;SIN DEUDA;1;SI
2535;40;EDUC. UNIVERSITARIA;DEPENDIENTE;2179845;301500;0;0.0;8;1;3;3;SIN DEUDA;16;NO
2536;45;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;257318;85.3;1;3;4;4;SIN DEUDA;1;NO
2537;59;EDUC. TECNICA;DEPENDIENTE;3229065;2682795;2682795;100.0;10;0;9;7;SIN DEUDA;19;NO
2538;27;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;904500;301500;212527;70.5;4;2;10;3;SIN DEUDA;24;SI
2539;31;ESTUDIANTE UNIVERSITARIO;ESTUDIANTE;904500;301500;0;0.0;9;10;0;6;SIN DEUDA;24;SI
2540;26;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2009900;301500;0;0.0;9;3;3;10;SIN DEUDA;6;SI
2541;23;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;7;2;3;5;SIN DEUDA;4;NO
2542;49;EDUC. UNIVERSITARIA;DEPENDIENTE;994950;301500;40546;13.4;5;3;7;6;SIN DEUDA;20;NO
2543;39;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;138805;46.0;4;5;7;2;SIN DEUDA;10;SI
2544;37;EDUC. UNIVERSITARIA;DEPENDIENTE;1357754;408062;408062;100.0;2;5;1;10;SIN DEUDA;24;SI
2545;55;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;416070;301500;0;0.0;9;0;5;10;SIN DEUDA;2;NO
2546;24;EDUC. TECNICA;ESTUDIANTE;904500;301500;120160;39.9;8;6;8;4;SIN DEUDA;17;SI
2547;47;EDUC. UNIVERSITARIA;DEPENDIENTE;2532600;301500;0;0.0;5;0;8;5;DEUDA DE 2 MESES;20;NO
2548;28;EDUC. TECNICA;DEPENDIENTE;904500;301500;86808;28.8;5;2;2;10;SIN DEUDA;23;SI
2549;44;EDUC. UNIVERSITARIA;DEPENDIENTE;2715508;301500;0;0.0;0;2;0;2;SIN DEUDA;6;SI
2550;30;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;10;3;9;5;SIN DEUDA;10;SI
2551;38;EDUC. UNIVERSITARIA;DEPENDIENTE;798484;301500;0;0.0;3;3;5;5;DEUDA DE 2 MESES;3;SI
2552;37;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;68736;22.8;9;4;7;6;SIN DEUDA;16;SI
2553;47;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1130625;301500;0;0.0;0;8;2;2;SIN DEUDA;3;NO
2554;46;EDUC. TECNICA;DEPENDIENTE;917217;2409534;2409534;100.0;9;10;10;9;SIN DEUDA;25;SI
2555;79;EDUC. UNIVERSITARIA;DEPENDIENTE;1854225;301500;0;0.0;8;6;10;6;SIN DEUDA;9;NO
2556;52;EDUC. TECNICA;DEPENDIENTE;1175850;1200294;1200294;100.0;8;10;6;5;SIN DEUDA;16;SI
2557;34;EDUC. TECNICA;DEPENDIENTE;1809000;301500;150804;50.0;7;10;9;8;SIN DEUDA;15;NO
2558;37;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2713500;301500;0;0.0;3;9;5;1;DEUDA DE 1 MES;1;NO
2559;27;EDUC. UNIVERSITARIA;ESTUDIANTE;596970;398487;398487;100.0;1;4;5;2;SIN DEUDA;14;NO
2560;32;EDUC. UNIVERSITARIA;DEPENDIENTE;1599002;301500;184741;61.3;10;0;2;8;DEUDA DE 2 MESES;14;NO
2561;75;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;750735;301500;0;0.0;9;0;8;4;SIN DEUDA;1;NO
2562;27;EDUC. UNIVERSITARIA;ESTUDIANTE;596970;301500;0;0.0;4;1;4;10;SIN DEUDA;11;SI
2563;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1311525;301500;301500;100.0;5;6;6;4;DEUDA DE 1 MES;8;SI
2564;26;EDUC. UNIVERSITARIA;DEPENDIENTE;1628100;301500;0;0.0;4;5;1;5;SIN DEUDA;1;NO
2565;71;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1447200;301500;0;0.0;4;4;8;1;SIN DEUDA;2;NO
2566;51;EDUC. UNIVERSITARIA;DEPENDIENTE;1022085;301500;11433;3.8;2;10;6;2;SIN DEUDA;21;NO
2567;47;EDUC. UNIVERSITARIA;DEPENDIENTE;4522500;301500;0;0.0;2;4;3;10;SIN DEUDA;3;NO
2568;31;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;1264141;1264141;100.0;0;5;2;2;SIN DEUDA;4;SI
2569;60;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;102854;34.1;8;9;2;5;SIN DEUDA;7;SI
2570;52;EDUC. TECNICA;DEPENDIENTE;524610;301500;0;0.0;10;5;0;2;DEUDA DE 1 MES;10;NO
2571;44;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;0;0;5;9;SIN DEUDA;19;SI
2572;40;EDUC. TECNICA;DEPENDIENTE;1085400;301500;0;0.0;8;8;2;5;SIN DEUDA;13;NO
2573;75;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;3;2;3;3;SIN DEUDA;23;SI
2574;30;EDUC. UNIVERSITARIA;DEPENDIENTE;1447200;301500;27238;9.0;3;2;3;5;DEUDA DE 2 MESES;1;SI
2575;72;EDUC. TECNICA;DEPENDIENTE;1049220;2194160;2194160;100.0;6;6;2;8;DEUDA DE 1 MES;25;NO
2576;45;EDUC. UNIVERSITARIA;DEPENDIENTE;3543587;301500;0;0.0;4;9;10;10;SIN DEUDA;1;NO
2577;54;EDUC. UNIVERSITARIA;DEPENDIENTE;1253963;301500;37193;12.3;10;2;7;4;SIN DEUDA;13;SI
2578;47;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;68609;22.8;0;7;10;8;DEUDA DE 2 MESES;15;SI
2579;69;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;10;7;7;8;DEUDA DE 2 MESES;22;SI
2580;44;EDUC. TECNICA;DEPENDIENTE;524610;301500;0;0.0;0;3;10;5;SIN DEUDA;17;NO
2581;45;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;6;3;1;8;SIN DEUDA;14;SI
2582;73;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;6;3;0;7;SIN DEUDA;25;SI
2583;27;EDUC. UNIVERSITARIA;DEPENDIENTE;3021238;301500;0;0.0;9;8;2;6;SIN DEUDA;11;NO
2584;75;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;5;3;8;10;SIN DEUDA;18;NO
2585;27;EDUC. UNIVERSITARIA;DEPENDIENTE;1230120;1409332;1409332;100.0;10;0;9;8;SIN DEUDA;14;NO
2586;46;EDUC. TECNICA;DEPENDIENTE;904500;301500;167477;55.5;8;7;10;7;SIN DEUDA;22;NO
2587;39;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;301500;100.0;1;3;3;10;SIN DEUDA;25;NO
2588;58;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;4;2;0;6;SIN DEUDA;8;SI
2589;59;EDUC. UNIVERSITARIA;DEPENDIENTE;1175850;368626;368626;100.0;5;2;3;3;SIN DEUDA;7;NO
2590;56;EDUC. MEDIA;EMPRESARIO;904500;301500;0;0.0;10;4;2;1;DEUDA DE 1 MES;0;SI
2591;39;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1356750;301500;0;0.0;1;3;9;2;SIN DEUDA;3;NO
2592;23;EDUC. TECNICA;ESTUDIANTE;904500;548248;548248;100.0;7;10;8;10;SIN DEUDA;23;NO
2593;69;EDUC. TECNICA;DEPENDIENTE;416070;301500;30150;10.0;5;4;6;1;SIN DEUDA;3;NO
2594;41;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;10;0;8;4;SIN DEUDA;7;SI
2595;36;EDUC. TECNICA;DEPENDIENTE;1357754;301500;225323;74.7;7;4;0;0;SIN DEUDA;12;SI
2596;25;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;2101889;2101889;100.0;4;3;7;8;SIN DEUDA;14;NO
2597;33;EDUC. TECNICA;DEPENDIENTE;2621639;301500;0;0.0;5;1;10;10;SIN DEUDA;16;SI
2598;47;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;4;0;10;0;SIN DEUDA;12;SI
2599;43;EDUC. UNIVERSITARIA;DEPENDIENTE;1646669;301500;0;0.0;5;5;6;4;SIN DEUDA;18;SI
2600;66;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1049220;301500;0;0.0;8;0;6;9;SIN DEUDA;21;NO
2601;24;EDUC. TECNICA;ESTUDIANTE;596970;301500;12;0.0;5;1;8;8;DEUDA DE 2 MESES;6;SI
2602;26;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;629001;629001;100.0;9;8;9;3;SIN DEUDA;4;NO
2603;60;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;301500;100.0;10;6;0;2;SIN DEUDA;17;NO
2604;30;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1718550;301500;0;0.0;4;0;3;1;SIN DEUDA;0;NO
2605;23;EDUC. TECNICA;ESTUDIANTE;904500;301500;0;0.0;3;8;9;2;SIN DEUDA;7;SI
2606;29;EDUC. UNIVERSITARIA;DEPENDIENTE;2595915;301500;0;0.0;8;2;7;9;SIN DEUDA;16;SI
2607;71;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;3;3;7;8;SIN DEUDA;17;SI
2608;47;EDUC. UNIVERSITARIA;DEPENDIENTE;906508;301500;0;0.0;2;4;8;0;DEUDA DE 1 MES;12;NO
2609;35;EDUC. UNIVERSITARIA;DEPENDIENTE;2098440;301500;2044;0.7;7;6;4;9;SIN DEUDA;7;SI
2610;48;EDUC. TECNICA;DEPENDIENTE;905504;301500;0;0.0;3;3;6;7;SIN DEUDA;12;SI
2611;54;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;904500;301500;0;0.0;8;6;2;7;DEUDA DE 2 MESES;0;NO
2612;68;EDUC. TECNICA;DEPENDIENTE;1049220;301500;0;0.0;6;6;9;9;SIN DEUDA;4;NO
2613;31;EDUC. UNIVERSITARIA;DEPENDIENTE;1214201;301500;0;0.0;8;0;2;9;SIN DEUDA;20;SI
2614;60;EDUC. UNIVERSITARIA;DEPENDIENTE;1582875;301500;0;0.0;2;0;6;5;SIN DEUDA;0;NO
2615;38;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;606015;301500;398;0.1;2;0;3;2;DEUDA DE 1 MES;17;SI
2616;82;EDUC. MEDIA;EMPRESARIO;408897;1337569;1337569;100.0;5;4;1;9;SIN DEUDA;12;SI
2617;30;EDUC. TECNICA;DEPENDIENTE;949725;301500;0;0.0;1;8;5;9;SIN DEUDA;18;SI
2618;56;EDUC. UNIVERSITARIA;DEPENDIENTE;2351700;1056233;1056233;100.0;1;3;0;3;SIN DEUDA;12;NO
2619;37;EDUC. UNIVERSITARIA;DEPENDIENTE;1082795;301500;0;0.0;8;1;2;2;SIN DEUDA;20;NO
2620;44;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;301500;79258;26.3;5;7;10;10;SIN DEUDA;14;NO
2621;68;EDUC. UNIVERSITARIA;EMPRESARIO;904500;1290571;1290571;100.0;3;0;3;7;SIN DEUDA;5;SI
2622;34;EDUC. UNIVERSITARIA;EMPRESARIO;1628100;301500;0;0.0;4;1;9;1;SIN DEUDA;10;NO
2623;48;EDUC. UNIVERSITARIA;DEPENDIENTE;1130625;301500;0;0.0;0;7;3;9;SIN DEUDA;25;SI
2624;66;EDUC. TECNICA;DEPENDIENTE;524610;301500;0;0.0;5;5;6;3;SIN DEUDA;21;SI
2625;55;EDUC. UNIVERSITARIA;DEPENDIENTE;1582875;301500;247;0.1;4;2;0;0;SIN DEUDA;0;SI
2626;65;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;6;6;9;9;SIN DEUDA;4;SI
2627;53;EDUC. UNIVERSITARIA;EMPRESARIO;904500;558239;558239;100.0;9;9;7;3;SIN DEUDA;8;NO
2628;22;EDUC. TECNICA;DEPENDIENTE;906508;301500;0;0.0;9;8;8;3;SIN DEUDA;14;NO
2629;72;EDUC. UNIVERSITARIA;DEPENDIENTE;1790910;301500;0;0.0;2;7;7;4;SIN DEUDA;18;NO
2630;32;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;723600;301500;0;0.0;3;7;2;4;DEUDA DE 2 MESES;2;SI
2631;26;ESTUDIANTE UNIVERSITARIO;ESTUDIANTE;904500;301500;25935;8.6;7;10;6;3;SIN DEUDA;10;SI
2632;27;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;60384;20.0;0;3;3;3;SIN DEUDA;9;NO
2633;47;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;5;2;8;5;SIN DEUDA;14;SI
2634;59;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;301500;0;0.0;8;8;3;5;DEUDA DE 2 MESES;8;SI
2635;29;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;301500;77160;25.6;2;4;3;0;SIN DEUDA;24;SI
2636;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1284390;301500;0;0.0;0;1;4;5;SIN DEUDA;1;SI
2637;37;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;115414;38.3;4;1;0;5;SIN DEUDA;4;SI
2638;61;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;5;6;2;0;SIN DEUDA;4;NO
2639;64;EDUC. TECNICA;DEPENDIENTE;1356750;2715231;2715231;100.0;9;8;4;8;SIN DEUDA;6;SI
2640;54;EDUC. MEDIA;DEPENDIENTE;2031064;301500;0;0.0;1;6;2;6;DEUDA DE 1 MES;7;SI
2641;50;EDUC. TECNICA;EMPRESARIO;3210975;301500;0;0.0;2;8;6;8;SIN DEUDA;21;SI
2642;34;EDUC. UNIVERSITARIA;DEPENDIENTE;624105;301500;0;0.0;6;7;8;8;SIN DEUDA;9;SI
2643;63;EDUC. TECNICA;DEPENDIENTE;1049220;301500;0;0.0;8;9;8;1;SIN DEUDA;15;SI
2644;57;EDUC. UNIVERSITARIA;DEPENDIENTE;1537650;301500;20490;6.8;5;8;9;3;SIN DEUDA;13;SI
2645;44;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;2491885;2491885;100.0;3;5;3;7;DEUDA DE 1 MES;0;NO
2646;49;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;35619;11.8;1;7;7;8;SIN DEUDA;9;NO
2647;53;EDUC. TECNICA;DEPENDIENTE;904500;418410;418410;100.0;3;10;0;7;SIN DEUDA;10;NO
2648;33;EDUC. UNIVERSITARIA;DEPENDIENTE;2623050;1115297;1115297;100.0;2;2;5;7;SIN DEUDA;12;NO
2649;33;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;2;1;10;6;SIN DEUDA;9;SI
2650;48;EDUC. UNIVERSITARIA;EMPRESARIO;8141504;301500;0;0.0;3;5;9;8;SIN DEUDA;8;SI
2651;49;EDUC. TECNICA;DEPENDIENTE;904500;301500;220003;72.9;7;10;6;10;SIN DEUDA;2;SI
2652;45;EDUC. UNIVERSITARIA;DEPENDIENTE;6726803;301500;110777;36.7;6;3;6;3;SIN DEUDA;25;NO
2653;33;EDUC. UNIVERSITARIA;DEPENDIENTE;906508;301500;0;0.0;7;3;0;10;SIN DEUDA;22;SI
2654;48;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;3076304;301500;0;0.0;10;9;2;2;SIN DEUDA;4;NO
2655;27;EDUC. TECNICA;ESTUDIANTE;904500;301500;96685;32.1;6;5;9;10;SIN DEUDA;24;SI
2656;57;EDUC. UNIVERSITARIA;EMPRESARIO;904500;301500;166253;55.1;1;6;10;5;SIN DEUDA;9;NO
2657;60;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;750735;301500;235007;77.9;3;3;8;6;SIN DEUDA;24;SI
2658;28;EDUC. UNIVERSITARIA;ESTUDIANTE;596970;301500;0;0.0;0;10;7;7;SIN DEUDA;11;SI
2659;47;EDUC. TECNICA;DEPENDIENTE;1049220;1219640;1219640;100.0;9;9;8;10;SIN DEUDA;21;SI
2660;45;EDUC. UNIVERSITARIA;DEPENDIENTE;1447200;301500;133384;44.2;6;8;1;9;SIN DEUDA;21;NO
2661;33;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;10;8;5;4;DEUDA DE 1 MES;0;NO
2662;28;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2142154;301500;36;0.0;6;5;5;0;SIN DEUDA;25;SI
2663;27;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;5;6;4;8;SIN DEUDA;8;NO
2664;37;EDUC. UNIVERSITARIA;DEPENDIENTE;2984850;301500;1302;0.4;4;2;7;5;SIN DEUDA;22;NO
2665;48;EDUC. TECNICA;DEPENDIENTE;2020067;1707600;1707600;100.0;9;4;1;6;SIN DEUDA;0;NO
2666;41;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;7;3;4;3;SIN DEUDA;4;NO
2667;31;EDUC. UNIVERSITARIA;DEPENDIENTE;1709505;301500;0;0.0;5;6;4;6;DEUDA DE 1 MES;21;SI
2668;34;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;1;10;3;7;SIN DEUDA;20;NO
2669;51;EDUC. TECNICA;DEPENDIENTE;416070;301500;0;0.0;7;5;1;9;SIN DEUDA;6;SI
2670;64;EDUC. UNIVERSITARIA;DEPENDIENTE;2722545;301500;0;0.0;0;10;6;3;SIN DEUDA;23;SI
2671;30;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;0;1;9;5;SIN DEUDA;3;SI
2672;69;EDUC. UNIVERSITARIA;DEPENDIENTE;2496420;301500;64636;21.4;0;3;7;9;DEUDA DE 2 MESES;0;NO
2673;37;EDUC. TECNICA;DEPENDIENTE;2407978;301500;0;0.0;7;10;10;8;DEUDA DE 2 MESES;4;SI
2674;40;EDUC. TECNICA;DEPENDIENTE;1827090;472270;472270;100.0;2;9;4;2;SIN DEUDA;3;SI
2675;47;EDUC. TECNICA;DEPENDIENTE;1655235;301500;129766;43.0;1;8;7;10;SIN DEUDA;17;SI
2676;35;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;2;10;3;8;SIN DEUDA;0;NO
2677;57;EDUC. UNIVERSITARIA;DEPENDIENTE;5429008;301500;0;0.0;0;5;4;3;SIN DEUDA;21;SI
2678;30;EDUC. UNIVERSITARIA;DEPENDIENTE;1692708;301500;0;0.0;4;10;8;9;SIN DEUDA;17;NO
2679;47;EDUC. TECNICA;DEPENDIENTE;3099839;301500;0;0.0;7;2;7;5;SIN DEUDA;0;NO
2680;29;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;9;2;3;5;DEUDA DE 2 MESES;22;SI
2681;33;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2912490;301500;95364;31.6;5;10;5;2;SIN DEUDA;16;NO
2682;26;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;5;6;2;3;SIN DEUDA;18;NO
2683;22;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;363609;363609;100.0;1;0;6;6;SIN DEUDA;20;SI
2684;84;EDUC. TECNICA;DEPENDIENTE;416070;301500;114558;38.0;4;8;3;10;DEUDA DE 1 MES;15;NO
2685;39;EDUC. TECNICA;DEPENDIENTE;524610;364405;364405;100.0;1;3;5;7;SIN DEUDA;5;SI
2686;25;EDUC. TECNICA;DEPENDIENTE;1085400;301500;301500;100.0;7;7;7;4;DEUDA DE 2 MESES;20;SI
2687;58;EDUC. UNIVERSITARIA;DEPENDIENTE;2577825;301500;50043;16.6;0;6;5;5;DEUDA DE 1 MES;16;NO
2688;47;EDUC. UNIVERSITARIA;DEPENDIENTE;1374840;502607;502607;100.0;9;4;7;3;SIN DEUDA;9;NO
2689;58;EDUC. UNIVERSITARIA;DEPENDIENTE;2252205;301500;47969;15.9;2;4;0;5;SIN DEUDA;22;SI
2690;34;EDUC. TECNICA;DEPENDIENTE;1809000;301500;2388;0.8;2;9;8;6;SIN DEUDA;2;SI
2691;33;EDUC. TECNICA;EMPRESARIO;1050224;301500;1833;0.6;3;1;10;2;DEUDA DE 2 MESES;0;SI
2692;25;EDUC. UNIVERSITARIA;DEPENDIENTE;542700;301500;0;0.0;7;3;0;6;SIN DEUDA;25;SI
2693;57;EDUC. UNIVERSITARIA;DEPENDIENTE;5943596;617177;617177;100.0;7;10;7;7;SIN DEUDA;21;NO
2694;37;EDUC. UNIVERSITARIA;DEPENDIENTE;3165750;301500;45870;15.2;2;3;8;6;SIN DEUDA;14;SI
2695;52;EDUC. UNIVERSITARIA;DEPENDIENTE;1085400;301500;326;0.1;9;8;10;3;SIN DEUDA;9;NO
2696;43;EDUC. TECNICA;DEPENDIENTE;1809000;301500;0;0.0;9;7;9;8;SIN DEUDA;23;NO
2697;51;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;0;8;1;7;SIN DEUDA;3;NO
2698;27;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;260755;86.5;7;7;1;2;DEUDA DE 1 MES;3;SI
2699;52;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;10;10;4;1;SIN DEUDA;5;NO
2700;31;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;0;2;5;8;SIN DEUDA;11;NO
2701;49;EDUC. UNIVERSITARIA;EMPRESARIO;1600965;301500;0;0.0;2;7;8;10;SIN DEUDA;7;NO
2702;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1329615;301500;46793;15.5;1;6;1;6;SIN DEUDA;25;NO
